Broken/unreadable files:
dataset split   class_raw                                                                       filepath
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4a717a39-80f8-4b75-a25e-c46d65d7dcd5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4ab47131-c2ac-461f-b95c-ac19ce24edbd.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4adcaa26-aa1f-47b5-bdf0-18c9f814f576.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4c13e22e-dfd1-4fa1-b373-be9d0c272c0f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4c7d2382-a962-4237-a053-955eea3decd8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4d0a1598-e4dd-45c4-8a90-dd7c780fe1da.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\4fb83278-adc5-4424-9f45-b6d0db2955b6.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\50f2f514-6c8e-4c79-b3b3-0be56dd0b78b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\51e86aa9-caa0-4297-94e8-34a57d7f7e36.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\52767904-4cdc-4821-ba68-8cd0c28f9023.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\53afd70c-08a7-4b9a-b137-7003b2ecbeab.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\540a5fee-175b-4b92-bf62-1ea9b59c86c6.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\56077789-8580-41b4-89d6-deea227e5c60.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\565513be-2c20-4ee3-94f3-093869515d3d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\56a57a8d-c9b9-432a-a3b0-32a09355806c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\56adbb1e-96a8-40a5-a5a2-243c97ea889b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\57e1879e-4294-45e7-9c1b-627e8cca0271.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\58065a0c-d4c5-40fd-bcdc-037f61788482.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\59542a24-b409-4c95-8608-d9691a741526.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\59dc7da9-35d1-421e-a61b-1e9637bfbfa1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\59f5699f-885f-4004-b783-a60060144e43.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5a631871-2fc7-4a68-9c39-f3b9a0bf4a04.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5bf91ff9-80df-49c0-9c3e-599357d95530.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5c99cd97-39f6-4809-9528-9d380cc16b16.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5cac6ddf-c8c6-45de-bce0-a1db64b14fb5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5e042380-6ef2-496f-8231-0ca550fbfa71.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5e17f8e6-fd8d-426c-b444-1515d14f04b7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\5f2b32bd-fdca-4d6f-b13a-ee9f83626c8d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6144887d-a1c1-46db-91a1-f7ff5bf8c8a5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\64113b22-03b1-4ab8-89ab-b2f32154fbbd.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\645cd195-af50-409f-8da9-6e7c7f18ea09.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\64a678d4-9048-4491-90c7-1924f38be19a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\64b0e49a-0e48-447d-8872-c1dd255e7a21.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\66183740-e1e5-43c9-8539-a87028bb3621.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\664c570b-4822-413c-9724-11b1d91fac44.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6695a204-e39c-4418-b904-3f080fdbe7e8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\674b0fd3-f247-4b7f-97f7-3e6c57c9ba9e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\67a4fb91-6f38-4ca2-8f20-6b2f5f1b29a7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6ad3efc9-4392-4cee-98a5-186564a96373.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6b473806-e936-4b19-98cf-a2b94cac35ff.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6b4c79f5-b194-4586-be9f-e339c5af4188.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6bc7b53c-5a98-48ef-a9de-59a476707ea4.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6c3f81d7-5670-46bd-9eaa-9b426413abb7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6e86206f-dafe-4c28-bacc-7b83b2d40f0c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\6f67a66b-56ec-4c36-ae7c-f250d3b86a23.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7029feb3-9ffe-46e4-9883-6a9df84f7b62.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7094c11a-1e62-4f98-894e-d17d138a88e9.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\71204a6d-814e-44b6-9cee-7b979f478021.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\715761a2-745e-4743-9849-956a034ad3c4.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\716273ea-19c4-49af-8604-df587b295eca.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\72088c26-d2dd-4906-b791-b8947fc7fbe4.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\72732579-a812-4496-b2dd-ea1556924337.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\729733ff-a349-4a96-b636-ccabe7d7e167.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\74261741-4d6e-4dba-8ad4-4fbdf919c30f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\749df49e-5212-49ea-9e88-7d66f258f1df.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\76021d69-8919-4688-95ef-7418eff620cc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7624ac36-1cf9-42fb-844d-376078309553.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\76a8a5f5-1328-4539-a131-baf877f40cf3.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\770b8ca4-8377-479b-9ad5-5455ec3b44f8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7942691b-6376-4c75-ae8a-ddf65454dcb2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\79d7a014-21ff-40f1-9ac4-a69839390654.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7beee655-6156-43b8-b185-dbae0eaf7f45.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7c870293-2665-4a6b-a4fa-336959051dfc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7d041c38-11f2-4186-8a24-29d7d0f5c3cf.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7dcc84ce-e8b4-46c8-9506-7c8ebda5da2f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7ef90770-6aeb-45eb-9744-49c5247dde30.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7f528918-27d4-421f-ab57-0cf9c693e697.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\7fd2d254-b062-4f3d-8970-687e73c5a00a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8002cb71-0f25-4fa4-a46f-b49e5aeded0c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\81c3c8f0-d5a9-4dda-afd5-e86f6afd9424.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\81edcae1-65bf-4752-b0e4-494376b71e49.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\85546330-4efd-43e2-87aa-d53a30220bfc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\86495bbf-687b-429c-b9d3-6c2681ade7e2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\882b91b7-5906-4091-bad4-688d4375eeb5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8939e14b-fcdf-48b1-acb9-6514a2fc2fc0.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\89f10192-d3dd-4996-a571-4c851dbdc983.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8a7deb24-d2b4-4acf-86c4-3aadd39157fa.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8be185e7-2a1a-441c-a5c7-b50a9eb926cb.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8cc6fe77-5f2f-4670-b4ac-1b49550241a8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8d56197c-21d7-4cb6-92df-80637efd129b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8e72e20e-e714-4db6-a1da-c05a409257d4.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\8f84a2c9-ca38-4405-a488-12fcd101278b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\90171428-f208-428a-b40e-f57ee3bea457.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\90246988-0d6d-4bf8-8a76-94107de4121e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9106a6bb-1352-411f-ac26-0d6fe48c16a8.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\93a306b8-594a-4c7f-8b4a-127fb6ad8f1a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\93b47b14-7f78-4b31-8897-d63a81fdab01.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\984caf56-f400-4a29-be97-a4d6b9d1468d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\98976666-9125-47fe-9601-43c41e58dfb4.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\99a21c5c-f5a7-4c07-9cb6-5dda2d388f48.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\99b13257-b9d9-422f-8262-802da0bdc510.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\99d6a7e5-128e-4455-841d-8fbd1663905e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\99e979d4-ee97-4d7f-9da6-00bead40db4d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9acf303a-fcba-4e52-be3e-8d061aa5e72a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9b410534-3b70-4a88-9f93-205cf4e55a05.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9c48fdf4-621d-4f40-bcd7-6a28cd530de7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9c4cb048-d64a-4b7f-84ff-ca28a8084fc7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9d155086-acf5-4c86-a9e1-94b587c46e87.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9dc6ed5d-6698-48cf-aab3-fd156673729c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9e0e1928-d19a-4100-b093-0b962ac09e05.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9e82c996-2cfa-418d-9482-8ee23e9d0a5d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9eb66577-7857-43dc-a879-8f2c9d7f780f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9f38055f-4fe6-47fd-a6dd-c0743db4eccf.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\9f959520-e15e-45c2-bc29-ef3c19154d1c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a054a8e2-55f2-4508-97df-207f76b89be2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a065c50b-341d-4803-b4b0-0fe8f04fdbb5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a0eeeb10-d0cb-48d9-8c22-2c3a3c908d00.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a11ed7d0-12f6-468f-abad-5cba7d968123.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a15e0fa8-2620-4f66-896e-175115c9dc3d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a1669b59-fe09-4fe6-ba9f-06bec6725502.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a2a20600-f851-4db7-90f9-6f7be027c8b5.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a30da226-b452-408a-a556-bfae4d521464.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a4409217-be11-4478-90a5-b406057d154d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a4d7a7e1-5ae1-486d-b6ee-c9af1476ccad.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a4fbb9f2-9b75-4fdc-877d-2feaafac25b3.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a51d6c18-f9e8-4714-9dbb-38e1577445f2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a5c3b3f8-7ceb-4573-a400-a76b9479af46.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a63ce82f-f3d1-4818-9035-d3d230e5f686.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a6526894-e290-482d-ac43-f1df34864817.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a72cd558-b7ac-4bf2-a344-2ce6c73a354e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a777e78c-ad1f-4380-9ab2-b4f9f32b2d78.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a824b499-3736-4581-bbdc-be1b3b4cf756.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a88a48b6-f85c-45c1-b42f-79716c8463f1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a9159b11-ba49-4885-902e-00c8d5095b98.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\a9daf82a-a46d-4296-bd72-2c374ed0a193.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\aaade430-4c49-4038-97b7-f8cdd937db57.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ac4d6507-d710-497b-ad7c-e0dd75c1d06d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ae779806-6d01-4dc6-89df-294c368db6bc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\afd39466-aafa-4d81-9520-483727418723.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b1145408-feae-4637-b4cf-3e70b99cc62d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b4261fa5-876d-48ea-b6da-ec7ca5b48fe2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b634137b-bc8b-4e88-b0e3-b536ad6e7e18.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b6364a57-72a9-43f3-8d02-9f53a992dc95.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b666fcc2-d0b2-441e-bc5a-c660345eeb5d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b7d0ae11-a393-4aec-8f68-6ba07147f78a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b809b407-7b69-4334-873d-d6c49135f04a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b8a4d467-c40c-4ebf-91dd-1c19d0f2a7ae.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b9c6db13-ca3a-4937-8ecf-e537047ed858.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b9ccf7ca-953f-4832-9575-5e70b2a8c224.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\b9d65ef3-1adc-4479-abee-2e422f5a613a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\baa87bf8-786c-444c-81e8-9fa0a41d8149.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\bb137718-20ba-457d-8ffe-4f9420ecaab6.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\bb2042c5-35e1-43cc-8171-7de81b764361.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\bcaefb02-682a-41b9-acc7-e6cc010f5b30.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\bcb447c9-5d37-414f-a513-d7076b04a532.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\bdb5d571-27bc-4a42-ae45-aa5a9af40a81.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\be779f52-0bfa-4c01-a16f-b7f0bc92ed7c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\bf002a25-6535-4621-be19-56d468be5413.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c22f7031-9cf8-48ce-b03b-1b12d0db4951.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c244166d-12ca-445f-9ed9-a13d9caa412f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c2ec116f-f091-422c-926c-70b548a8f6ef.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c35ee701-fde2-46b5-b178-1fe3f1ea7da2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c415532c-4cce-4580-9fcd-623c172a1abd.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c442e2d6-aaf9-417a-9905-4737a1115f33.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c4c7ed75-dbdf-4bb6-b6ba-718903cf7264.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c4d34e35-4db2-41de-ba77-1a94aa9ef788.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c5084fb8-2b62-464c-8a77-1a07ea653266.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c680004e-6ee2-43d7-877c-edc9b5ebeecc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c691c8ef-d3c7-47b6-a941-f6a1089f21a9.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c742ee2c-6814-46cd-af56-ae87bb9972f4.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c7c1b873-0548-4a73-9618-f60912e164df.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c84edeb4-311c-4e82-88f9-ae0505b3ad13.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c94827ce-d619-4705-a68a-df63a2c95ffa.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c956e531-6805-4fe1-b61c-8b96a9815a77.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\c9ad92d4-b408-4506-916e-def47b2e6ed0.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ca5e6a15-ba65-48ea-8913-2d986e71bf3a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ca734448-0d52-42fa-b41c-17b2939e58ae.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\cd2774a0-dab2-4d68-aae9-7568b9f3d2a6.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\cf90d82f-2814-4fb7-a3ff-a86b7c5efca7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d0347b49-8f98-4632-a384-1a4f57ac6374.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d1144956-5a0c-4bd2-b67d-8498c82d6a12.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d12c5f45-6b20-46d6-a66f-c5a4683c25b3.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d1924af6-7512-4ccc-9c6b-adbbaa8db41f.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d3dcdf92-9328-4796-adf4-918646877ba1.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d79b4e90-c45d-4f5d-a498-49c3e323c291.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d7c7eb2c-2acd-4f86-8a5a-09ab3dd02d16.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d8632217-ec33-4d0a-98e6-427824c58869.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\d9c9479e-f1ea-4d6e-861f-843ff9a90d19.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\da111ca5-520f-4ea8-97ad-ae5fce58ee91.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\daea4860-a296-4f6d-acef-996ab0882676.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\dbdfad64-110c-421f-a1c7-f68fd9e82d67.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\dc6ac71b-2616-431e-bfd5-4c38139e4ddd.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\dcb21739-3c36-459d-b3cc-1be5871d6fe7.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\dd090806-e4ac-4a78-b2ee-55a30626369c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\de5d19b7-e670-4ac7-843b-7ce7bcebdf45.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\deaa1931-5f97-45bf-8c00-be6ddeb37b9a.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e0ef520d-7b65-485d-9888-e6859f189f70.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e11515b4-9527-4c23-a0ba-43719bacca0d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e13f2327-fbf4-4d84-a8c1-09cb1e449c8c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e16c0dab-780d-4035-872e-1bb91e49f9d2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e1937e32-85d5-4cd8-bb4a-b9cf8ee7ceeb.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e36cb882-c6d0-4467-812e-d18c169a9a47.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e3e9c2de-0a24-4c7e-8a69-3d3093d5bdab.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e4827c85-311a-4df1-89c2-99dad0c3558c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e4eea7ea-8989-46a9-9c98-25a178146b28.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e61e6af2-7f8b-47b0-bbe7-acb2ed0299ab.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e683144c-0465-43a2-86b1-3cf52599d5e0.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e726dac6-f962-449c-acff-4dd56847b685.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e79bd81b-f878-4bee-9be2-d91a722c031e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e81bf478-27ff-458c-ac30-9e1f8480bc5c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\e98ea067-82b5-4a0d-87bf-b4bbdc10ddab.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\eb0173a3-7e5e-4f53-8124-03d9d6317844.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\eb5f4f2f-2275-4a80-84a5-78a1eaf4ce4d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\eb86033f-4f1c-4e8c-ae84-e8e4c7e08626.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ebfd9f67-138e-49f0-9cef-a0352069eedb.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ec60ab26-3343-4c5f-9667-cdae999c7d86.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\edcb4d77-a4d3-465d-9b59-eb3087766b1c.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ef1419e0-3a3a-458a-b3b2-7efddac50404.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ef815e3a-02a6-4cf8-9262-45bc74c50b00.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ef83ed4c-2724-4d5f-8abe-1a18d25cea35.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f05ffdca-dc3a-47bd-a231-2a0d9bd1d50e.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f2574be3-81c6-4fc3-8a40-0230d1264f52.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f4c2b43f-a2e7-4746-8034-0b34aebba8ee.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f5869ba8-6253-426b-93f3-82af59a86144.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f5c51193-8a27-4ef3-83ad-771395d63caf.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f632981c-1330-4078-8a12-691beb2dab02.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f6f8a69a-3fd2-4684-ac77-3e83ea0fb36d.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f77d7469-d083-4c2d-a4ea-5a9ff162e3e2.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f8b14fc4-dd6b-4ad0-a96d-c62845f48681.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\f939782b-f5a2-40a3-9c22-6c6d7e18edc3.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\fa1f9f89-cecb-4972-842c-d14c632f89a9.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\fb05b297-180a-4171-b633-09d5616d7534.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\fc8df086-39e0-43f8-b0c7-2d23a349539b.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\fd1c4c7a-24bc-43f2-b84f-fee182207aee.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\fe691faa-3bc7-475e-b558-aa8fe7b795bc.png
 orvile train trophozoite  ..\data\raw\orvile\train\trophozoite\ffb7be9a-65df-4f0b-99ae-cfd34e81cd34.png
 orvile   val  gametocyte     ..\data\raw\orvile\val\gametocyte\04de27ff-0d36-4da3-a829-e93851d76981.png
